,asin,Category,Clean_Reviews,predicted
545,0763855553,Softwares,miss days bought office suite hate annual renewal store cloud instead laptop,Topic 4
546,0763855553,Softwares,best deal ive found year far came day year across license number licenses enabled moms laptop well even able invite friend share license sharing licenses absolutely share licenses people without enable access connect account way youll prompted log microsoft account youll given option invite people via email address license ask email address want microsoft account dont already one enter field provided thats no input required easy totally private,Topic 1
547,0763855553,Softwares,needed got sales price always good,Topic 5
548,0763855553,Softwares,dont ever year happened buying dont understand,Topic 1
549,0763855553,Softwares,microsoft office far ive installed three computers windows without problems im not real fond latest version outlook but ive managed get want get somewhat no real technical issues problems,Topic 1
550,0763855553,Softwares,great price fast shipping,Topic 5
551,0763855553,Softwares,every year year expiration comes due get message across top microsoft office programs time renew go route cost hundred dollars get nothing different tell but price,Topic 1
552,0763855553,Softwares,great,Topic 1
553,0763855553,Softwares,returned needed one standalone app excel purpose whole software package really job would recommend computer enthusiast,Topic 4
554,0763855553,Softwares,renewal license works great,Topic 5
555,0763855553,Softwares,rite price,Topic 1
556,0763855553,Softwares,price right,Topic 4
557,0763855553,Softwares,paid purchased ms office home year subscription prepared pay renew however surprised find could fact renewal cheaper instead renewing microsoft able save renewing vice microsoft twenty bucks normal price microsoft word excel powerpoint access outlook onedrive free online storage access office online featuresis great bargain many folks migrated free full office suites even microsoft office online google docs prefer ms office home installed pc little maintenance required manually check updates every week but love not worry keeping office products updated done automatically office home installed three pcs apps installed phone tablet ensuring access office products personal documents time need onedrive makes sure devices synced uptodate versions personal documents microsoft makes access office documents easy convenient made renewing yearly subscription affordable easy simply logged microsoft account online added renewal key checked expiration date renewal process simple took minutes,Topic 1
558,0763855553,Softwares,works great,Topic 5
559,0763855553,Softwares,perfect,Topic 5
560,0763855553,Softwares,purchased initial subscription dell but didnt want renew concerned mixed reviews but misleading renewal supereasy prime received day ordered first little concerned sent key year subscription household spanish english office home premium opening package called microsoft confirmed good us market not licensed different geography renew searched renew office home selected another year office retail store followed instructions went link provided entered character code received pressed next surprise done instructions said would need enter microsoft account associated office but registration page knew logged microsoft account different window yes subscription extended year not year date went procedure separately read extend five years inclined declined option autorenewals paln follow procedure next year need renew saved bucks,Topic 1
561,0763855553,Softwares,followed advice previous reviewers opted microsoft key card download version sound advice no guarantee download version download goes wrong may well luck key card version able call microsoft installation help but install instructions clear enough options probably wont necessary microsoft office options thought would never but already making originally planned,Topic 1
562,0763855553,Softwares,really think bunch bull crap cant purchase right rental not every one wants stuff cloudno dam privacy,Topic 4
563,0763855553,Softwares,expected,Topic 1
564,0763855553,Softwares,great price saved,Topic 1
565,0763855553,Softwares,works fine,Topic 5
566,0763855553,Softwares,afraid would onlineonly versions office actual install locally cloud integration exactly looking although needed pc version,Topic 1
567,0763855553,Softwares,updated version well worth,Topic 2
568,0763855553,Softwares,using ms office professional decades latest version simply provides top version convenient automatically updated economical format annual subscription renews app machines year per year per pc device number scary moments outlook component but quickly fixed readilyavailable microsoft telephone service let take machine quickly fix less minutes frankly telephone service deserves five starscompeting nearperfect level despite competing support elsewhere software market scandalously poor,Topic 1
569,0763855553,Softwares,didnt realize oneyear subscription kind sucks wish forever subscription,Topic 1
570,0763855553,Softwares,great price,Topic 1
571,0763855553,Softwares,put two pcs far okay typical long office update learning curve feel need move familiar stuff no apparent reason requiring user click spend time internet learning change settings one pc draw tab products not several searches no provided solution one big complaint default powerpoint slides wide format makes page big print x need default template best part powerpoint always knowing standard page size hidden margin way around havent put main pc yet go long drawn process backing files making sure old version totally removed play,Topic 3
572,0763855553,Softwares,upgraded windows felt necessary upgrade home software well didnt issues converting older documents new version havent issues using although havent enough time really become familiar new word excel,Topic 1
573,0763855553,Softwares,bought quite quickly straight microsoft office website but create new microsoft account install customer service advised hour trying figure wrong installation progress minutes meanfirst second microsoft trying ramp number user ids created help miserable demand really not smartest marketing move,Topic 3
574,0763855553,Softwares,knew way go fits lifestyle perfectly also previous version older computers,Topic 1
575,0763855553,Softwares,really great breaks full ms office software suite computers plus 1tb online storage storage alone worth price well worth per year less per month,Topic 1
576,0763855553,Softwares,main reason poor review every time install microsoft office new computer rules need recreated,Topic 4
577,0763855553,Softwares,works,Topic 5
578,0763855553,Softwares,received simply not described received not pcs returned much easier bought software outright rather year year im finding dont need bells whistles privacy issues aside google could fit bill,Topic 1
579,0763855553,Softwares,office works well business standard think value home package clear able install macs windows machines savings since macbook pro vmware fusion windows well mac desktop similar vmware installation allows install four instances still spare minor complaint started trail installed three instances give try mac windows found worked well bought license key trial period entered year key accepted but day two later received email charged one month subscription call get sorted but support rep friendly finally understood situation charge reversed account configured coincide actual one year subscription item reason removing one star mac windows versions really different expected biggest worst complaint mac versions not features example customizable ribbon windows counterparts microsoft really took step backwards office mac hopefully get mac version decade,Topic 1
580,0763855553,Softwares,good,Topic 1
581,0763855553,Softwares,no problem loading key good another months,Topic 1
582,0763855553,Softwares,setup person managing office first person install office owns,Topic 1
583,0763855553,Softwares,great value office four computers several tablets couple phones whole family office kids need school guess spend year per family member,Topic 1
584,0763855553,Softwares,slow glitchy takes forever simple excel tasks copy paste print simple tasks make thing gray im running intel i7 processor dont slow computer runs quickbooks great thats lot demanding office edition office sucks work office works flawlessly im going download trash paid good money but trash belongs garbage no matter much paid,Topic 3
585,0763855553,Softwares,piece update pc work department forced us update piece ospreys update typical microsoft every one thing improved screwed seriously simple tasks logging email saving files turning office response much difficult implement wish could revert back previous version would not voluntarily installed horrible update mac home youve totally botched yet microsoft wish could give update thing stars microsoft software bad really wonder crap,Topic 3
586,0763855553,Softwares,easy install works normal office,Topic 1
587,0763855553,Softwares,cant install office ireland united states america,Topic 1
588,0763855553,Softwares,nice,Topic 2
589,0763855553,Softwares,led believe could key extend current office subscription but logging microsoft account entering key got message originally office app store need wait current subscription end starting new one hang key key worthless unless let current subscription purchased app store lapse let subscription expire key happen files ive stored onedrive,Topic 1
590,0763855553,Softwares,thought supposed full installed versions word excel powerpoint outlookpublisher access onenote disappointed access onenote not install mac told windows not mac,Topic 1
591,0763855553,Softwares,family needs,Topic 2
592,0763855553,Softwares,sold hitech software wrong activation key valid middle east annoying deal return,Topic 1
593,0763855553,Softwares,good program,Topic 1
594,0763855553,Softwares,seems work fine but dont hook renew subscription yearly,Topic 1
595,0763855553,Softwares,great would,Topic 1
596,0763855553,Softwares,especially paying less annual subscription fee happy access full suite ms products dont know makes much sense license but im always using justifies cost bit ive read stuff microsoft customer service issues reviews not need contact not speak,Topic 1
597,0763855553,Softwares,microsoft office fine however bought parents new computer bought computer bought name couldnt transfer computer ugg long days cd disc,Topic 4
598,0763855553,Softwares,wrong software valid china return download,Topic 1
599,0763855553,Softwares,total bs foreign key code nothing works wont return software region not usa,Topic 1
600,0763855553,Softwares,great would,Topic 1
601,0763855553,Softwares,advertised works fine,Topic 5
602,0763855553,Softwares,doesnt work internet dont,Topic 4
603,0763855553,Softwares,bought entire house,Topic 4
604,0763855553,Softwares,useful,Topic 2
605,0763855553,Softwares,thanks trying avoid but needed,Topic 3
606,0763855553,Softwares,well worth money ill next year,Topic 1
607,0763855553,Softwares,two options available purchase digital download sold key card sold 3rd party fulfilled went key card option little less money figured could wait days prime delivery received key card entered microsoft account received error message key wasnt meant region read label back key card package middle eastern region returned invalid key card refund ordered digital download version immediately received key link microsoft immediate activation worked perfectly,Topic 1
608,0763855553,Softwares,simply best deal ms users paying monthly account but less expensive option devices cant beat price wanted make sure right ordered key install breeze,Topic 1
609,0763855553,Softwares,easy install,Topic 1
610,0763855553,Softwares,promised,Topic 1
611,0763855553,Softwares,good,Topic 1
612,0763855553,Softwares,described able ro three devices would work one disappointed,Topic 1
613,0763855553,Softwares,happy line but account difficult setup login always pain ended not setting devices much work really loved could login honestly think lot good alternatives days using google docs sheets slides instead option save money unless really love office experience cant live without say got renew notice thought man paid whole year still not even figured get account tech guy walked able login account guess office work would nice home but home not often kids need school well kind stuff said earlier free alternatives work well,Topic 1
614,0763855553,Softwares,works well exceeds expectations,Topic 5
615,0763855553,Softwares,sent key middle east live us key not work,Topic 1
616,0763855553,Softwares,ive issues download several times recognized key but actual program would not save ease desktop havent needed office quite sometimes not one read instructions maybe new way office web based,Topic 3
617,0763855553,Softwares,good software,Topic 1
618,0763855553,Softwares,beware bargains vendor received upon trying activate got message not designed location words geo lockout according microsoft spending wasted hours phone bottom line returned merchandise vendor listed california im washington works part world not usa canada,Topic 3
619,0763855553,Softwares,needed put personal computer grad work using google not good enough love apa formatted paper made purchase worth every penny,Topic 4
620,0763855553,Softwares,received key card general liquidators tried key not accepted error not meant region live us general liquidators shipped key card ky contacted microsoft support not able help key returning order update painless return received another code works changed rating according office easy multiple computers family plus extra storage onedrive,Topic 1
621,0763855553,Softwares,not work key isnt meant region help error contact support,Topic 4
622,0763855553,Softwares,still getting differences office takes time adjust years another version not studied changes enough determine better not,Topic 3
623,0763855553,Softwares,converted computers mac purchase office ipads mac os windows cost extraordinary pcmac tablets fits bill not fan renting software but far cheaper right purchases remember pay subscription fee youll fine microsoft come long way package ipad apps lacking many aspects however transition mac pc ipad iphone especially helpful word docs friends moved google great program but even admit compatibility issues microsoft hooked but find good value microsoft needs work making process registering multiple platforms easier control panel stinks,Topic 1
624,0763855553,Softwares,one star not reflect rather purchased usa gift daughter law lives spain difficult get usable spain im not sure ever made usable disappointing purchase software produce learn not usable another country,Topic 4
625,0763855553,Softwares,excel not vba,Topic 4
626,0763855553,Softwares,great price exactly described,Topic 1
627,0763855553,Softwares,worked advertised extend subscription took key card mailmost likely delayed couple days due blizzard but getting nervous subscription getting ready expire make sure order least weeks subscription expires,Topic 1
628,0763855553,Softwares,got much advertisement sent back,Topic 4
629,0763855553,Softwares,office key not us china,Topic 1
630,0763855553,Softwares,better price buying microsoft,Topic 1
631,0763855553,Softwares,loading software slow load but seems work expected good price,Topic 1
632,0763855553,Softwares,discovering much ms wanted single slimy installation office preferred method buying previously already bought office found subscription want save money wait day trial ms not,Topic 1
633,0763855553,Softwares,worked fine however microsoft installation difficult involve chat indian staff remote control computer get download,Topic 1
634,0763855553,Softwares,bait switch called microsoft ahead time talk representative support would get office office installed already happy convinced would get support either phone chat email lie yes support line somewhere eastern hemisphere people end line trained two things hanging happened three times ms sends survey asking support experience saying type support outside support boundary new term support boundary support get technical problem getting one programs install want help using program get response sir go web find wwwofficecomtraining find garbage says creating modules every day would give one star but saving grace included onedrive tb memory thats good far seems work well want program pretty easy want ms outlook sync contacts calendar reminders phones computers impossible figure find unless office business outlook not reside cloud maybe share document someone but defy figure actually make happen disappointed understatement,Topic 1
635,0763855553,Softwares,microsoft else say,Topic 4
636,0763855553,Softwares,finally get need want try online storage licenced office products good choice home pcs movil devices,Topic 1
637,0763855553,Softwares,love easy install,Topic 1
638,0763855553,Softwares,great price happy,Topic 5
639,0763855553,Softwares,never thought would migrate subscription software but pleased,Topic 3
640,0763855553,Softwares,bought renewal occasional office family kids college students sometimes need produce soft copies papers ms file name key code updated account handed card son assuming worked every multicomputer key coded software planet doesnt account changed reflect subscription expired sons signup created new account didnt know ms contacted let know service expired followed instructions date simply not update no explanation happened no error message process simply didnt result updated expiration date sorting ms web pages minutes actually get service could contact chatted online help seemed confused didnt answer questions ended chat without helping minutes later expect customer not frustrated time even find access online chat dont know answers could check someone else rather ending chat similar office suites available cheaper similar functionality even allow files saved ms file types bought id professionally years no idea especially service degraded level experience dont think ill ever office bad wont allow returned point understand one online account despite machines promises cover mean one person expected different computers tablets second third person access software another computer,Topic 1
641,0763855553,Softwares,wife happy,Topic 5
642,0763855553,Softwares,bought new windows computer office365 preinstalled opened microsoft office computer word asked activation key put activation key activated fine no problems activating,Topic 1
643,0763855553,Softwares,ill tell dont fact subscription renew costs year description misleading package material instance read multiple languages available 1tb drive storage etc not get online activate code asked payment autorenew one year realize something gone terribly wrong bought several versions office years willing purchase not willing pay pretty high working class educator income price subscribe,Topic 1
644,0763855553,Softwares,good way get yearly home subscription macbook pro ipads pcs year gone computers last years subscription allows simply move authorization next machine keep computer long time might better paying office student package one computer,Topic 1
645,0763855553,Softwares,cant go wrong office package,Topic 3
646,0763855553,Softwares,long gone days copy office install friends computers upgraded windows decided finally get rid old office figured could bundle install kids machines activate program five different machines mac pc get expanded onedrive storage documents activated one year subscription microsoft account invited husband kids web interface got access full suite programs also got expanded storage new version easy get installed quickly works flawlessly time upgrade old version office fact install one five machines makes great value kind hard get excited new version office but hey works great would recommend others,Topic 1
647,0763855553,Softwares,disappointed saw special coupon attached ordered laptop wish would known didnt purchase laptop,Topic 4
648,0763855553,Softwares,price fluctuations make cheap waited two days paid stars ms office either not works need even full list price cheaper case outright buying plus share pcs second year buying no issues setting sharing software son across country operational issues using,Topic 1
649,0763855553,Softwares,software works package quickly new packaging,Topic 3
650,0763855553,Softwares,office work computer,Topic 4
651,0763855553,Softwares,key not current not uploaded ripoff another dishonest seller,Topic 1
652,0763855553,Softwares,good,Topic 1
653,0763855553,Softwares,incredible value renewing office subscription extremely happy,Topic 1
654,0763855553,Softwares,works advertised,Topic 5
655,0763855553,Softwares,worked described,Topic 5
656,0763855553,Softwares,software well known excellent provides least ten times capabilities need annual licenses reasonable cost since amount per user licenses easy manage oneyear package extend existing license took perhaps two minutes access website enter license key added license extended current license end previous license no time lost not true norton security example norton security renewals timing hassle,Topic 1
657,0763855553,Softwares,always latest updates sold five computers great way get office second year usage im glad dont new software time new edition,Topic 1
658,0763855553,Softwares,dreadful using fine year today got sorry problem trying connect account error code 0x80000008called support line minutes passed person person listening highly distorted background music 4th person spoke describe problem scratch ms support desk no case notes diagnosed issue version office previously working no longer supported 1hr minutes support line get problem resolved installing ms wow ms perhaps cutting edge engineers could put information error message instead think monthly subscription hassle worth tech billing issues word processor slide presenter not rocket science much simpler cheaper standalone version not deal waste time,Topic 1
659,0763855553,Softwares,good pc needs,Topic 1
660,0763855553,Softwares,easy install shipped quickly love easy,Topic 3
661,0763855553,Softwares,microsoft support suckscould not install thing tried call online microsoft support not speak english not provide solution simplest problem,Topic 1
662,0763855553,Softwares,always case microsoft office mac deprecated maybe not ready prime time shortcut menu bars not changed great job microsoft anyone actually quality check products someone work almost entirely tables reduction efficiency unacceptable imagine billing client extra time takes due making change office load win7 office fusion complete project thats wrong supposed latest greatest release office not much wonder long office mac actually features windows version said new features useful piece missing great but far shadowed not,Topic 3
663,0763855553,Softwares,not work someone not return,Topic 1
664,0763855553,Softwares,awesome updates regularly always current version microsoft office gone everycoupleofyears purchases microsoft etc im not even sure gone washed away new yearly installment plan works really well appreciated could download several different computers pcs macs,Topic 1
665,0763855553,Softwares,loaded internet wouldnt work removed internet worked fine,Topic 5
666,0763855553,Softwares,good value,Topic 1
667,0763855553,Softwares,office365 no brainer price cloud storage alone get office five computers tablets always current,Topic 1
668,0763855553,Softwares,originally purchased office home subscription microsoft not work renewal tried kept getting errors called ms support told auto renew rather package ms different office home subscription sell ms store couldnt explain asked told either start second subscription different email address wait original subscription expire start course letting original subscription expire could also mean losing data confirmed supervisor support group renewal microsoft office home subscription renews subscription purchased retail store not microsoft store usual ms office not lot changed years tweaks still dont collaborative editing well unless utilize cloud versions far less featurerich overall subscription works not bad deal yearuser also warned put credit card file account office credit card also accessible via xbox device account think children enticed games addons,Topic 1
669,0763855553,Softwares,says,Topic 1
670,0763855553,Softwares,icloud windows currently supports outlook outlook outlook access icloud mail contacts calendars icloudcom apple support site nov november three different tech reps apple support told phone icloud windows not support outlook part office suite install go loop keeps trying repair icloud windows irritating switch outlook icloud windows icloudcom see calendar addresses tasks update dec 7th apple released update icloud windows update supports outlook purchased microsoft store assured compatible icloud windows ran but probably remnants outlook still computers microsoft support said issue apple,Topic 1
671,0763855553,Softwares,everything fine no problems,Topic 4
672,0763855553,Softwares,managed upgrade day trial full year key card id prefer nonsubscription model ms office but guess everybody going subscription model days update using months multiple devices skype calling office apps onedrive storage make package deal one best deals around price even switched icloud storage ipad iphone kid uses start using onedrive onedrive interface far superior reflects microsofts superiority arena update2 purchased another renewed annual subscription easily price key card lower buying ms,Topic 1
673,0763855553,Softwares,added many functions not necessary average user,Topic 3
674,0763855553,Softwares,something resources microsoft behind expect solid performance didnt get perhaps windows part problem but arent supposed compatible excel outlook lot found numerous issues excel outlook positive side excel seems getting stable old outlook files imported cleanly,Topic 4
675,0763855553,Softwares,excellent getting better better every time,Topic 3
676,0763855553,Softwares,lot going different old versions rarely laptop difficult navigate ill need watch tutorial get comfortable layout,Topic 4
677,0763855553,Softwares,,Topic 1
678,0763855553,Softwares,office office2016 scam microsoft not tell office first office suite incompatible previous version office products project visio solution want hear ms website httpssupportofficecomenusarticlespecialofferforcustomerswithofficeandofficestandaloneapplicationsc32e3cade935a44f50d896e10bbc reality spent min phone office tech support trying project vision working office first problem generating key transfer sales agent denied existing free offer hung call back transferred office tech support windows tech support philippine told way project visio downgrade office back everyone denied offer posted ms website hung second time asked manager please repost maybe repost enough times may able get ms promised paper hand office subscription using project visio cancel subscription,Topic 1
679,0763855553,Softwares,bottom line deal much better trying office license outright microsoft cheaper get lot options full review point though office become different animal long run office better deal buying downloadable installable productbecause get downloadable installable deal exactly getting package ability latest version office browsermeaning youre machine doesnt office installed log microsoft account required browserbased versions office apps also means online storage place called onedrive formerly known skydrive store one terabyte 000gb stuff anything private public shared wish also ability download install office office machines people thats cool part past might one copy office sole user put desktop laptop put desktop laptop surface pro install wifes pc daughter also copy installed ive running office part pretty happy way works not hugely different little ways package lets office year two three stack prolong subscription youre afraid price office go extend subscription people case bunch kids want add mom dad grandma number users added year using code easy looked online first brings us real drawback office anything browser browserbased apps try much desktop possible but theyre still not quite onenote probably closest match ive seen outlook ugliest least useful fact browserbased versions run azure cloud aka internet means typically run bit slower depending internet connection onedrive annoying manage using browser find using computer work uploading filesfolders creating new folders etc browserbased onedrive interface download individual stuff share stuff people entire browser interface trying kanban look also see windows metronowcalledmodern apps parts windows look feel rule thumb browserbased office small tasks go but anything substantial go pc also office website mange things share office download make annoyingly overcomplicated download bit version office dont want bit choose installlanguage install optionsadditional install options pick specific bit version want theres no good reason bury betterperforming version far except hope prevents tech support complications home subscription word excel powerpoint onenote outlook 1tb bumpup onedrive people across machines personal subscription but one individual user machines business version lot options things consider choosing overall find much better deal shelling hundred dollars front knowing next version require dont get benefit added onedrive storage space price cheaper always option downloading latest version office sticking one browserbased versions consider afterthought bonus feature wouldnt rely solely everyday work would see managing subscriptions installs get bit easier,Topic 3
680,0763855553,Softwares,running macbook air two hp laptops took less minutes one year subscription totally fine considering averages per year,Topic 1
681,0763855553,Softwares,worth money not hard put computer easier cds share several computers,Topic 3
682,0763855553,Softwares,office comes tb cloud storage,Topic 1
683,0763855553,Softwares,thought getting bargain bought item time came load computer numbers illegible code card could not load called microsoft help solution genuine returned wanted get replacement course cant get original price pay full price ripoff think able get replacement price since typo error but no one willing help issue thank thank microsoft helpful,Topic 1
684,0763855553,Softwares,office,Topic 1
685,0763855553,Softwares,added another year subscription,Topic 1
686,0763855553,Softwares,good,Topic 1
687,0763855553,Softwares,keeps crashing mac,Topic 1
688,0763855553,Softwares,advertized recommended,Topic 1
689,0763855553,Softwares,wow microsoft really upped game office find worth year 1tb onedrive alone never fan microsoft but seem really making great software services days,Topic 1
690,0763855553,Softwares,nothing but glitches close every ten minutes randomly charts images within word documents disappear freezes would not believe charge per year screw microsoft,Topic 1
691,0763855553,Softwares,expected installation simple easy,Topic 1
692,0763855553,Softwares,whats not get latest software microsoft discounted rate updates quietly background spiffy toys included going anyway discovered offers significantly better price received new versions plan look deal next may,Topic 1
693,0763855553,Softwares,works great first computer installed deciding wanted devices several months later found getting account sharing service installing another device total nightmare consumed majority last hours life come microsoft supposed make productive efficient not guessing go changing passwords installing freezing uninstalling reinstalling stuff hours also whats asking password regarding online storage dont even prompt password leave alone let work update irritated wrote convenient get devices going affordable tech support unparalleled still dont password prompts,Topic 1
694,0763855553,Softwares,integrated perfectly account already able renew discount added code ms account works gift card no problems ill every time,Topic 1
695,0763855553,Softwares,hated lose office yes thats old but really office install little confusing didnt automatically make icons but figured really outlook works setup easy,Topic 3
696,0763855553,Softwares,rip microsofts part basically make pay life lose access work basicly made us switch apple google,Topic 1
697,0763855553,Softwares,bought cloud storage primarily software bonus opinion whats say office everyone uses cant get away not subscribe get latest version becomes available well 1tb cloud storage computers done,Topic 1
698,0763855553,Softwares,easy,Topic 1
699,0763855553,Softwares,expected,Topic 1
700,0763855553,Softwares,good price sw,Topic 1
701,0763855553,Softwares,needed replacement microsoft office works great window,Topic 5
702,0763855553,Softwares,super far five downloads enjoyed using office products good deal,Topic 1
703,0763855553,Softwares,easy system year not terrible ui modern offices better ones ive eg work no learning curve really ever word excel,Topic 2
704,0763855553,Softwares,not meet expectations software not download properly imac microsoft support lackluster best returned full refund,Topic 1
705,0763855553,Softwares,always microsoft struggles making instructions easy understand,Topic 3
706,0763855553,Softwares,happy price fast shipping received said would great price also,Topic 5
707,0763855553,Softwares,described,Topic 1
708,0763855553,Softwares,loaded started using simple easy running,Topic 3
709,0763855553,Softwares,outlook not work firms server excel word work fine but see no improvement office mac stuck dont powerpoint not consideration,Topic 1
710,0763855553,Softwares,,Topic 1
711,0763855553,Softwares,great software price,Topic 1
712,0763855553,Softwares,great price pricey software,Topic 1
713,0763855553,Softwares,mixed bag im huge fan user concept share total users household person getting 1tb onedrive account access office multiple devices issue office office suite portion buggy hell installing desktops different laptops word excel powerpoint would stop responding no apparent reason regular basis regular work within office impossible issues could not satisfactorily resolved patchingupdates reinstallation office suite even starting clean install windows thankfully still office office media completely removing office able get computer back stable office platform hopefully issue whatever addressed upcoming update say office works great macbook pro ios devices feel irony,Topic 1
714,0763855553,Softwares,subscription account shows pcmac install however im trying activate office installed windows says ive already reached install limit asks go account deactivate install but webpage doesnt list install theres nothing deactivate months subscription left but unable software microsoft promotes people asking community not unexpectedly helped nothing finally figured way chat support guy collected whole bunch information told theres outage microsoft server asked wait hours days passed issue still not resolved today reached chat support francis philip display name francis asked wait hours no apologize no compensation told id already asked wait said could contact someone else india wish thats office guy thought already selected office category asked dial india number solving issue caused microsoft told im paid time subscription unable software ive paid several days said could cancel subscription create new one wish told im going cancel but never renew sent number billing straightly no explanation basically not willing help anything kept giving numbers dial basically microsoft switching business model keeps charging users monthly but not onetime cost theres issue side preventing user activating theyll keep user waiting neither providing workaround least allow user software trying solve issue right not mention compensation never ever spend penny microsoft,Topic 1
715,0763855553,Softwares,wasnt readily available place submit feedback help leave excel feedback no longer available many options im hopes reaches microsoft no longer option create custom shortcuts via tools customize keyboard find essential automating paste values scrolling right holding shift scrolling no longer smooth producing stacked column chart no gaps bars tick marks falling within center bars bars far left right cut doesnt seem way fix et al frustrating released mac actually ready even regard basic functionalities returned using previous version time,Topic 3
716,0763855553,Softwares,good deal easy install,Topic 1
717,0763855553,Softwares,love thisjust wish could done lifetime computer good business bad us but knew right,Topic 4
718,0763855553,Softwares,word changed everything computer everything looks acts different im not happy,Topic 4
719,0763855553,Softwares,love software,Topic 5
720,0763855553,Softwares,great far easy download no problems start,Topic 4
721,0763855553,Softwares,exactly ordered no problems activating,Topic 4
722,0763855553,Softwares,dont online not private original,Topic 1
723,0763855553,Softwares,attempting truly horrible maddening experience wasting countless hours time installation wouldnt work instructedand call tech person india clearly spend one two hours phone per computer get office working tech take computers also reason open word mac computer half time requires sign user name password get word program youre not online youre luck infuriating buggy program makes feel microsoft control cant software paid waste time looking password least twice week open docs word today put user name password two computers still not opening program call india probably spend another couple hours getting microsofts bugs resolved disaster needless say not renewing subscription,Topic 3
724,0763855553,Softwares,access updates support valuable,Topic 1
725,0763855553,Softwares,good,Topic 1
726,0763855553,Softwares,key easy new office installs renewals need internet connection much better paying full price direct msft usually check first direct software downloads things tax software usually get better price direct manufacturer,Topic 1
727,0763855553,Softwares,better buying ms office licensees two pcs even renew annually laptops android tablet data phone,Topic 1
728,0763855553,Softwares,instructions key card written spanish little concerned but key worked fine else say,Topic 1
729,0763855553,Softwares,not easy understand install documentation better,Topic 5
730,0763855553,Softwares,really nothing better office sure openoffice others hancom office but comes complete package industry standard microsoft office best knocked star stupid installation go enough problems installing student universitycollege gave free copy office office pro edition pro edition limited tied student email account case tied personal account school account double badness graduate finish take break etc school department cut office pro must either new web browser windows edge internet explorer logging microsoft account attempting establish new revised account replacing old school authored version office tor browser firefox not work correctly tried establish new account new key not work tried remove school version office not work tried reassociate email new office account not work not change email associated former school account home version case call officecom support remove personal email account association office pro school account enter new key associate personal email account key force install office home install office pro school account software removed microsoft tool called fix solutions essentially removed registry entries hidden files related school account look file office account user account manage account taken page either login microsoft account forced login student idstudent email account even new key intention creating new account pro school software prevented downloading installing new copy office home due registry restrictions pushed download associated pro school version not sure school unintended stupid department requirement officecom tech support able resolve conflict no issues happy prompt attention microsoft gave,Topic 1
731,0763855553,Softwares,love software subscription model dont need worry purchase new versions get new features bug fixes,Topic 1
732,0763855553,Softwares,great price but delivery little slow thing ships envelope,Topic 3
733,0763855553,Softwares,good transaction no problems,Topic 4
734,0763855553,Softwares,excellent,Topic 1
735,0763855553,Softwares,great price seller,Topic 1
736,0763855553,Softwares,currently overseas not work recognizes overseas ip address states produce not intended identified region not return us later year,Topic 1
737,0763855553,Softwares,office home fantastic service family us gets suite office apps onedrive storage 1tb minutes skype minutes good deal even rate microsoft sells but deal even better card save around yearly service way get exact service yes cardkey renew existing subscription renew account key card cancel automatic renewal using directly microsoft next time get close renewal another card renew key couldnt happier,Topic 1
738,0763855553,Softwares,deal able get office less microsoft site,Topic 1
739,0763855553,Softwares,worked great loaded computers no issues,Topic 1
740,0763855553,Softwares,office home pcs macs offers exceptional value money addition installation pcs macs also get 1tb onedrive space user minutes skype per month load mobile applications devices subscription always get latest updates software mac recently upgraded version no additional cost mac brings mac version much line pc versions subscription also makes easy move subscription old computer new computer deactivate old computer activate new computer dont necessarily need us subscriptions allow family members licenses,Topic 1
741,0763855553,Softwares,awesome no troubles installing installed systems,Topic 1
742,0763855553,Softwares,not not work customer service not microsoft lots problems company pay computer wiped clean get huge mess,Topic 4
743,0763855553,Softwares,needed,Topic 5
744,0763855553,Softwares,relation costs amount revenues earn msft continues worst software provider update rearranges changes look program additional cost without fixing existing bugs constantly cause program crash instead new versions add bugs existing ones causing crashes lost work not understand competitor not make decent office suite understand corporate world continues sht program people nontech industries tech retards lazy learn new program,Topic 3
745,0763855553,Softwares,ordered delivered entered key link printed back card got year office365 cheaper anywhere else ask dont mind waiting days postcard perfect,Topic 1
746,0763855553,Softwares,no fuss way get 5pcs outfitted office wouldnt,Topic 2
747,0763855553,Softwares,worth money,Topic 2
748,0763855553,Softwares,wasnt happy away version disc but downloading not take long plus installed devices,Topic 1
749,0763855553,Softwares,extended subscription days far less yearly amount,Topic 1
750,0763855553,Softwares,bought upgrade office mac office miles miles ahead office functionality exactly expected however statement install pcmacs somewhat misleading heres experienced macs macpro macbook share wife individual logins machines single install us logged office apps activate go account page shows installs not would expected licensing description even though installs machines users installs instead expected contacted support via account page theyve told thats way supposed work although somewhat disappointed happy need kind wish literature would done better job explaining logins rather installs,Topic 1
751,0763855553,Softwares,great deal year long subscription,Topic 1
752,0763855553,Softwares,appreciated discount price vs ms store last year no problems updates,Topic 1
753,0763855553,Softwares,mac user ive sitting sideline regarding office365 released new office mac office using office beta months without licensing errors wonder long could kept using im noticing number improvements come along office subscription hasslefree fullfeatured installs devices check seamless dropbox integration across devices check ive got zero buyers remorse days everyone decide want make leap office but wouldnt take discount ordering subscription way,Topic 1
754,0763855553,Softwares,great new students multiple devices thats great,Topic 1
755,0763855553,Softwares,hard beat price retail purchased but consistently undercuts msrp second time ive one year sub cards office purchased no problems,Topic 1
